radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,452,1,16040,25955595,-1,105.8484,21.0167,1000,1,1,1710117483,1710117483,0
LTE,452,1,16040,25686541,-1,105.8485,21.0172,1000,2,1,1710117524,1713927006,0
LTE,452,1,16040,25703435,-1,105.8485,21.0177,1000,2,1,1710117556,1713927006,0
LTE,452,1,16040,25754381,-1,105.8496,21.0187,1000,9,1,1710117619,1713927006,0
LTE,452,1,16040,26367500,-1,105.8502,21.0186,1000,2,1,1710120427,1713927006,0
LTE,452,1,16040,25753101,-1,105.8479,21.0208,1000,3,1,1710120858,1713927006,0
LTE,452,1,16040,25753355,-1,105.8475,21.0212,1000,1,1,1710120996,1710120996,0
UMTS,452,1,14602,79142953,-1,103.9781,22.4919,1000,1,1,1710266997,1710266997,0
LTE,452,1,18511,58917902,-1,103.9777,22.4909,1000,6,1,1710267013,1713927006,0
LTE,452,1,18511,58919181,-1,103.9768,22.489,1000,5,1,1710267254,1713927006,0
LTE,452,1,18511,58938381,-1,103.9766,22.4877,1000,3,1,1710267449,1713927006,0
LTE,452,1,18511,58938379,-1,103.978,22.4869,1000,6,1,1710267628,1713927006,0
LTE,452,1,18511,58919180,-1,103.9789,22.4868,1000,3,1,1710267787,1713927006,0
LTE,452,1,18511,58919179,-1,103.9714,22.4848,1000,89,1,1710267911,1713927069,0
LTE,452,1,18511,58941963,-1,103.9686,22.4844,1000,1,1,1710277084,1710277084,0
LTE,452,1,18511,58941965,-1,103.9652,22.4833,1000,9,1,1710286743,1713927007,0
LTE,452,1,18511,58956044,-1,103.9641,22.4849,1000,1,1,1710287483,1710287483,0
LTE,452,1,18511,58939660,-1,103.9605,22.4893,1000,9,1,1710288056,1713927007,0
LTE,452,1,18511,58942220,-1,103.9604,22.4882,1000,3,1,1710289185,1713927008,0
LTE,452,1,18511,58939659,-1,103.958,22.4906,1000,5,1,1710289361,1713927007,0
LTE,452,1,18511,58939661,-1,103.9566,22.4914,1000,4,1,1710289663,1713927007,0
LTE,452,1,18511,58937611,-1,103.9567,22.4891,1000,19,1,1710289829,1713927008,0
LTE,452,1,18511,58938125,-1,103.9617,22.484,1000,12,1,1710290566,1713927008,0
LTE,452,1,18511,58937612,-1,103.9606,22.4854,1000,14,1,1710290576,1713927008,0
LTE,452,1,18511,58916620,-1,103.9604,22.4855,1000,1,1,1710291403,1710291403,0
LTE,452,1,18511,58956812,-1,103.9616,22.4844,1000,3,1,1710291435,1713927008,0
LTE,452,1,18511,58918158,-1,103.962,22.4843,1000,1,1,1710291677,1710291677,0
LTE,452,1,18511,58918157,-1,103.9623,22.4839,1000,1,1,1710291741,1710291741,0
LTE,452,1,18511,58960908,-1,103.9734,22.4751,1000,1,1,1710295733,1710295733,0
LTE,452,1,18511,58914316,-1,103.9813,22.4707,1000,10,1,1710296419,1713927008,0
LTE,452,1,18511,58960653,-1,103.9833,22.4699,1000,2,1,1710297201,1713927008,0
GSM,452,2,12615,25951,-1,103.8987,22.4116,1000,1,1,1710375340,1710375340,0
UMTS,452,2,11022,72258606,221,103.8999,22.4096,1000,2,1,1710375759,1713927008,0
UMTS,452,2,11022,72258607,222,103.9,22.4085,1000,4,1,1710375770,1713927008,0
LTE,452,1,18512,58923021,-1,103.8485,22.3378,1000,2,1,1710377403,1713927010,0
UMTS,452,2,26118,171125927,0,106.7755,10.7855,1000,1,1,1715132578,1715132578,0
LTE,452,4,13002,77768712,0,105.9172,21.0152,1000,1,1,1716686624,1716686624,0
LTE,452,4,13002,74696769,0,105.9153,21.0157,1000,1,1,1716686632,1716686632,0
LTE,452,4,39233,235583489,0,108.3272,15.884,1000,1,1,1716930555,1716930555,0
LTE,452,4,12413,3039286,0,103.8368,22.3339,1000,2,1,1717016969,1717036802,0
UMTS,452,5,3039,19870013,0,107.0339,10.5274,1000,1,1,1717856063,1717856063,0
UMTS,452,5,1216,8232854,0,106.4839,20.6933,1000,1,1,1718157438,1718157438,0
UMTS,452,5,1216,8237072,0,106.7174,20.8425,1000,1,1,1718178977,1718178977,0
LTE,452,1,24235,29302539,-1,106.6638,10.815,1000,2,1,1717472953,1718577497,0
LTE,452,1,24235,29818381,-1,106.6648,10.8135,1000,4,1,1717472999,1718577497,0
LTE,452,1,24235,29289739,-1,106.665,10.8125,1000,3,1,1717473099,1718577497,0
LTE,452,1,24235,29353739,-1,106.6649,10.8112,1000,5,1,1717473119,1718577497,0
LTE,452,1,24235,29353740,-1,106.6648,10.8101,1000,2,1,1717473149,1718577497,0
LTE,452,1,24235,29315341,-1,106.6647,10.8093,1000,5,1,1717473158,1718577497,0
LTE,452,1,24235,29317131,-1,106.6645,10.8074,1000,4,1,1717473178,1718577497,0
LTE,452,1,24235,29341197,-1,106.6643,10.805,1000,2,1,1717473218,1718577497,0
LTE,452,1,24235,29325067,-1,106.6629,10.8018,1000,2,1,1717473279,1718577497,0
LTE,452,1,24235,29337355,-1,106.6634,10.8007,1000,10,1,1717473288,1718577497,0
LTE,452,1,24235,29345547,-1,106.6658,10.8003,1000,3,1,1717473348,1718577497,0
LTE,452,1,24235,29330187,-1,106.6682,10.7999,1000,2,1,1717473388,1718577497,0
LTE,452,1,24202,29281036,-1,106.6756,10.7954,1000,4,1,1717473549,1718577497,0
LTE,452,1,24202,29274125,-1,106.6817,10.7918,1000,3,1,1717473678,1718577497,0
LTE,452,1,24032,28649995,-1,106.6822,10.7913,1000,2,1,1717473689,1718577497,0
LTE,452,1,24032,28638987,-1,106.6864,10.7902,1000,3,1,1717473949,1718577497,0
LTE,452,1,24032,28636674,-1,106.687,10.7908,1000,2,1,1717473969,1718577497,0
LTE,452,1,24012,28422411,-1,106.6882,10.7908,1000,7,1,1717473978,1718577497,0
LTE,452,1,24031,28624651,-1,106.6899,10.7895,1000,4,1,1717474049,1718577497,0
LTE,452,1,24031,28624652,-1,106.691,10.7886,1000,4,1,1717474069,1718577497,0
LTE,452,1,24012,28439820,-1,106.6926,10.7873,1000,6,1,1717474099,1718577497,0
LTE,452,1,24016,28452620,-1,106.6946,10.7857,1000,2,1,1717474268,1718577497,0
LTE,452,1,24031,28627980,-1,106.6951,10.7853,1000,2,1,1717474279,1718577497,0
LTE,452,1,24031,28637453,-1,106.6968,10.7839,1000,4,1,1717474329,1718577497,0
LTE,452,1,24031,28642315,-1,106.6974,10.7834,1000,1,1,1717474359,1717474359,0
LTE,452,1,24016,28467212,-1,106.6986,10.7823,1000,4,1,1717474399,1718577497,0
LTE,452,1,24016,28458763,-1,106.6997,10.7814,1000,6,1,1717474468,1718577497,0
LTE,452,1,24016,28470029,-1,106.7008,10.7802,1000,6,1,1717474559,1735808511,0
LTE,452,1,24016,28426508,-1,106.7013,10.7807,1000,4,1,1717474619,1735808511,0
LTE,452,1,24016,28437773,-1,106.7022,10.7795,1000,5,1,1717474629,1718577497,0
LTE,452,1,24016,28431631,-1,106.7019,10.7785,1000,4,1,1717474699,1735808513,0
LTE,452,1,24016,28431623,-1,106.7022,10.7792,1000,1,1,1717474719,1717474719,0
LTE,452,1,24016,28437772,-1,106.7024,10.7789,1000,3,1,1717474879,1735808513,0
LTE,452,4,25197,151840258,-1,106.6649,10.8105,1000,2,1,1717699135,1718577497,0
UMTS,452,2,26808,3784393,0,108.0321,10.8311,1000,1,1,1718637025,1718637025,0
UMTS,452,2,26808,3783003,0,107.645,10.6052,1000,1,1,1718646298,1718646298,0
LTE,452,1,18700,64059660,0,105.9772,20.2715,1000,1,1,1718692982,1718692982,0
LTE,452,4,39233,235574785,0,108.3461,15.879,1000,1,1,1719129772,1719129772,0
UMTS,452,4,43009,118176922,0,106.1677,20.8997,1000,1,1,1719255445,1719255445,0
LTE,452,1,24022,28612364,0,106.7252,10.77,1000,1,1,1720140058,1720140058,0
LTE,452,2,24172,29626123,0,106.662,10.9735,1000,1,1,1720404789,1720404789,0
UMTS,452,2,26118,171128858,0,106.8153,10.7831,1000,1,1,1722653870,1722653870,0
UMTS,452,2,27508,180234132,0,106.4767,10.9222,1000,1,1,1723258203,1723258203,0
UMTS,452,2,20321,2126423,0,106.6855,10.8612,1000,1,1,1723265603,1723265603,0
UMTS,452,2,20321,2133214,0,106.738,10.8715,1000,1,1,1723266463,1723266463,0
UMTS,452,2,12118,66664225,0,106.5561,21.0172,1000,1,1,1723673815,1723673815,0
UMTS,452,2,11228,73542085,0,106.6378,20.8691,1000,1,1,1723678562,1723678562,0
GSM,452,4,12414,28219,-1,105.5754,20.9194,1000,1,1,1724356273,1724356273,0
UMTS,452,4,41527,120136408,0,105.5707,20.9254,1000,1,1,1724368762,1724368762,0
LTE,452,1,24202,29273611,-1,106.6868,10.8033,1000,1,1,1725257980,1725257980,0
UMTS,452,5,3160,19743638,322,106.6538,10.7712,1000,2,1,1725815287,1725835141,0
LTE,452,5,11226,32031750,-1,105.5142,20.9955,1000,2,1,1726426233,1726446963,0
LTE,452,2,1125,28880141,-1,105.5123,20.9951,1000,5,1,1726426233,1726539902,0
LTE,452,2,1125,28880140,-1,105.5142,20.9954,1000,2,1,1726426239,1726649470,0
LTE,452,2,1126,29158923,-1,105.5288,21.0091,1000,1,1,1726427092,1726427092,0
LTE,452,2,1125,29073163,-1,105.5297,21.0092,1000,4,1,1726427092,1726446963,0
UMTS,452,5,1226,8140761,2,105.5117,20.9949,1000,7,1,1726426419,1726649470,0
LTE,452,2,1112,28848139,-1,105.7469,21.0089,1000,4,1,1726429244,1726653786,0
LTE,452,2,1112,28611595,-1,105.75,21.0085,1000,16,1,1726429253,1730908443,0
UMTS,452,5,1153,8099461,72,105.7553,21.0074,1000,7,1,1726429253,1730908443,0
LTE,452,2,1112,29184525,-1,105.7568,21.0072,1000,15,1,1726429400,1730908443,0
LTE,452,5,11153,31757574,-1,105.7777,21.0027,1000,7,1,1726429884,1730908443,0
LTE,452,2,1138,28704781,-1,105.7779,21.0027,1000,9,1,1726429884,1730908443,0
LTE,452,5,11153,31757572,-1,105.7776,21.0029,1000,2,1,1726429940,1726449842,0
UMTS,452,5,1153,8071453,382,105.7801,21.0023,1000,6,1,1726430058,1726451703,0
LTE,452,2,1138,28704780,-1,105.7793,21.0024,1000,3,1,1726430072,1726451703,0
LTE,452,2,1138,28677131,-1,105.7815,21.002,1000,10,1,1726430142,1730908443,0
UMTS,452,5,1153,8071450,382,105.7815,21.0022,1000,1,1,1726430192,1726430192,0
UMTS,452,5,1153,8072179,420,105.7853,21.0019,1000,8,1,1726430202,1726451703,0
LTE,452,2,1138,28725261,-1,105.7853,21.0017,1000,13,1,1726430232,1730908443,0
LTE,452,2,1138,29334029,-1,105.7844,21.0015,1000,1,1,1726430282,1726430282,0
UMTS,452,5,1153,8072182,420,105.7856,21.0016,1000,8,1,1726430642,1726451703,0
LTE,452,2,1138,29334027,-1,105.7851,21.0016,1000,2,1,1726430702,1726451703,0
LTE,452,2,1138,28725301,-1,105.786,21.0017,1000,8,1,1726430982,1726451703,0
LTE,452,2,1138,28725299,-1,105.7875,21.0021,1000,2,1,1726431842,1726451703,0
LTE,452,5,11151,31917572,-1,105.8115,21.0254,1000,5,1,1726433336,1730908443,0
LTE,452,2,1140,28173876,-1,105.8121,21.0268,1000,2,1,1726433336,1726453382,0
LTE,452,5,11151,31745286,-1,105.8123,21.0282,1000,14,1,1726433351,1730908443,0
LTE,452,2,1140,28174389,-1,105.8124,21.0287,1000,5,1,1726433361,1726453382,0
LTE,452,2,1140,28174387,-1,105.813,21.0304,1000,3,1,1726433401,1726453382,0
LTE,452,2,1140,28174390,-1,105.8133,21.0311,1000,2,1,1726433441,1726453382,0
LTE,452,2,1140,28174133,-1,105.8138,21.0314,1000,1,1,1726433501,1726433501,0
LTE,452,2,4111,105071374,0,108.2473,16.0405,1000,1,1,1726519866,1726519866,0
LTE,452,2,1125,28879628,-1,105.5101,20.9944,1000,3,1,1726519974,1726539902,0
UMTS,452,5,1226,8140757,17,105.5099,20.9944,1000,1,1,1726520034,1726520034,0
LTE,452,5,11153,31936772,-1,105.791,20.9954,1000,1,1,1726535700,1726535700,0
LTE,452,2,1138,28478475,-1,105.791,20.9954,1000,1,1,1726535700,1726535700,0
LTE,452,2,1138,29824267,-1,105.791,20.9954,1000,1,1,1726535708,1726535708,0
LTE,452,5,3660,8062565,-1,106.6872,10.7583,1000,1,1,1726570863,1726570863,0
LTE,452,2,1139,28179725,-1,105.8292,21.0322,1000,6,1,1726593638,1732869841,0
LTE,452,5,11151,31944965,-1,105.8298,21.0319,1000,1,1,1726593638,1726593638,0
LTE,452,5,11226,32039173,-1,105.5078,20.9994,1000,1,1,1726615877,1726615877,0
LTE,452,2,1125,29074957,-1,105.5078,20.9994,1000,1,1,1726615877,1726615877,0
UMTS,452,5,1153,8071863,22,105.7215,21.0045,1000,12,1,1726632864,1726653785,0
UMTS,452,5,1153,8071864,33,105.7202,21.007,1000,1,1,1726632828,1726632828,0
LTE,452,2,1113,29171213,-1,105.7201,21.0063,1000,4,1,1726632864,1730908442,0
LTE,452,2,1113,29171211,-1,105.7203,21.0077,1000,5,1,1726632828,1730908442,0
LTE,452,2,1113,29090315,-1,105.7209,21.0044,1000,7,1,1726632994,1730908442,0
LTE,452,2,1113,29090316,-1,105.7226,21.0036,1000,8,1,1726633084,1730908442,0
UMTS,452,5,1153,8101302,444,105.7242,21.0033,1000,1,1,1726633124,1726633124,0
UMTS,452,5,1153,8071862,8,105.7274,21.0042,1000,7,1,1726633134,1726653785,0
LTE,452,2,1113,29201164,-1,105.7276,21.0044,1000,9,1,1726633134,1730908442,0
LTE,452,2,1113,29201163,-1,105.7297,21.0048,1000,2,1,1726633194,1726653785,0
LTE,452,2,1113,29164811,-1,105.7315,21.0069,1000,15,1,1726633214,1730908442,0
LTE,452,2,1113,28853259,-1,105.7315,21.01,1000,6,1,1726633395,1730908442,0
LTE,452,2,1113,28845067,-1,105.7324,21.0099,1000,2,1,1726633414,1726653785,0
LTE,452,2,1113,29758987,-1,105.7349,21.0099,1000,11,1,1726633425,1730908443,0
LTE,452,2,1113,30216973,-1,105.739,21.0097,1000,11,1,1726633465,1730908443,0
LTE,452,2,1113,30216971,-1,105.7437,21.0094,1000,11,1,1726633504,1730908443,0
LTE,452,2,1112,29288715,-1,105.753,21.0079,1000,6,1,1726633604,1726653786,0
LTE,452,2,1112,29184543,-1,105.7629,21.0055,1000,15,1,1726633714,1726653786,0
LTE,452,2,1112,28594228,-1,105.7692,21.0045,1000,6,1,1726633824,1726653786,0
LTE,452,2,1138,29903668,-1,105.7732,21.0036,1000,8,1,1726633874,1726653786,0
UMTS,452,5,1153,8071923,337,105.8,21.0029,1000,1,1,1726722734,1726722734,0
LTE,452,2,1138,30043699,-1,105.7999,21.0028,1000,2,1,1726722734,1726743243,0
UMTS,452,5,1153,8074749,1,105.7999,21.0028,1000,2,1,1726722738,1726743243,0
LTE,452,2,1138,28748084,-1,105.8005,21.0027,1000,2,1,1726722738,1726743244,0
LTE,452,2,1138,29904947,-1,105.8007,21.0017,1000,5,1,1726722858,1726743243,0
LTE,452,2,1138,30043700,-1,105.801,21.0025,1000,6,1,1726722868,1726743244,0
LTE,452,2,1138,29904948,-1,105.8017,21.0004,1000,2,1,1726722928,1726743243,0
LTE,452,2,1138,28409397,-1,105.8026,21.0008,1000,6,1,1726722958,1726743244,0
LTE,452,2,1138,28700980,-1,105.8028,21.0013,1000,4,1,1726722968,1726743243,0
LTE,452,5,11151,31995654,-1,105.8026,21.0019,1000,5,1,1726723088,1726743243,0
LTE,452,2,1138,28698164,-1,105.8025,21.0024,1000,2,1,1726723188,1726743243,0
LTE,452,2,1138,28698165,-1,105.8021,21.0027,1000,3,1,1726723218,1726743243,0
LTE,452,5,11153,31929348,-1,105.8021,21.0027,1000,1,1,1726723228,1726723228,0
UMTS,452,5,1153,8075174,389,105.801,21.0026,1000,3,1,1726723318,1726743244,0
UMTS,452,5,1153,8075169,387,105.8081,21.0078,1000,10,1,1726723955,1726744383,0
LTE,452,2,1138,28406324,-1,105.8063,21.0063,1000,1,1,1726723955,1726723955,0
LTE,452,2,1133,28199220,-1,105.8067,21.0068,1000,2,1,1726724000,1726744383,0
LTE,452,2,1133,29228340,-1,105.808,21.0076,1000,4,1,1726724170,1726744383,0
LTE,452,2,1133,28407091,-1,105.8092,21.0085,1000,2,1,1726724190,1726744383,0
LTE,452,2,1133,29228339,-1,105.81,21.0094,1000,3,1,1726724220,1726744383,0
UMTS,452,5,1153,8075172,387,105.8124,21.0128,1000,14,1,1726724240,1726744383,0
LTE,452,2,1133,28242741,-1,105.8108,21.0106,1000,3,1,1726724250,1726744383,0
LTE,452,2,1133,28240181,-1,105.8119,21.0121,1000,4,1,1726724280,1726744383,0
LTE,452,2,1133,28656692,-1,105.813,21.0136,1000,2,1,1726724310,1726744383,0
LTE,452,2,1133,28240179,-1,105.8135,21.0142,1000,2,1,1726724340,1726744383,0
LTE,452,2,1164,28222506,-1,105.8149,21.0164,1000,6,1,1726724360,1726744383,0
LTE,452,5,11151,31857158,-1,105.8159,21.0178,1000,6,1,1726724380,1726744383,0
LTE,452,2,1133,28873485,-1,105.8169,21.0192,1000,4,1,1726724420,1726744383,0
LTE,452,5,11151,31775749,-1,105.8176,21.0202,1000,5,1,1726724440,1726744384,0
LTE,452,2,1133,28873484,-1,105.8186,21.0215,1000,6,1,1726724450,1726744384,0
LTE,452,5,11151,31822085,-1,105.8187,21.0216,1000,2,1,1726724470,1726744384,0
LTE,452,5,11151,31822086,-1,105.8194,21.0228,1000,3,1,1726724500,1726744384,0
LTE,452,2,1140,28221225,-1,105.8196,21.0232,1000,1,1,1726724530,1726724530,0
LTE,452,2,1113,28989964,-1,105.6929,21.0064,1000,6,1,1727123743,1727143985,0
UMTS,452,5,1226,8170558,426,105.6912,21.0061,1000,9,1,1727123743,1727143984,0
LTE,452,2,1113,28989965,-1,105.6853,21.0054,1000,12,1,1727123771,1727143985,0
LTE,452,2,1113,28988427,-1,105.6788,21.0049,1000,6,1,1727123881,1727143985,0
LTE,452,2,1113,29137675,-1,105.6718,21.0043,1000,18,1,1727123901,1727143985,0
LTE,452,2,1113,29137677,-1,105.6629,21.0036,1000,10,1,1727124001,1727143985,0
LTE,452,2,1126,29023755,-1,105.6592,21.0033,1000,3,1,1727124051,1727143985,0
LTE,452,2,1126,29788428,-1,105.6552,21.0033,1000,8,1,1727124061,1727143985,0
UMTS,452,5,1226,8140759,0,105.5361,20.9873,1000,2,1,1727241154,1727261169,0
UMTS,452,5,1226,8140756,313,105.5362,20.9876,1000,1,1,1727241118,1727241118,0
LTE,452,2,1125,29375499,-1,105.5362,20.9876,1000,2,1,1727241118,1727261169,0
LTE,452,2,1126,29775627,-1,105.5382,20.9883,1000,11,1,1727241164,1727261169,0
UMTS,452,5,1226,8142526,6,105.5363,20.9868,1000,4,1,1727241194,1727261169,0
UMTS,452,5,1226,8166607,34,105.5391,20.9892,1000,5,1,1727241204,1727261169,0
UMTS,452,5,1226,8140755,1,105.5364,20.9867,1000,1,1,1727241214,1727241214,0
LTE,452,5,11226,32000774,-1,105.5421,20.99,1000,2,1,1727241325,1727261169,0
LTE,452,2,1126,29073675,-1,105.5437,20.9901,1000,4,1,1727241334,1727261169,0
UMTS,452,5,1226,8166610,380,105.5442,20.9901,1000,2,1,1727241345,1727261169,0
LTE,452,2,1138,28409357,-1,105.8009,21.0027,1000,1,1,1727414661,1727414661,0
LTE,452,2,6121,157500684,0,106.6237,10.8107,1000,1,1,1727838289,1727838289,0
LTE,452,2,1150,29594935,-1,105.7941,21.0059,1000,7,1,1728018158,1732869783,0
GSM,452,1,1251,15202,-1,106.7818,10.761,1000,1,1,1729875959,1729875959,0
LTE,452,2,6118,158504225,0,106.6643,10.8175,1000,1,1,1729931990,1729931990,0
GSM,452,1,61500,60981,-1,106.7381,10.6516,1000,21,1,1730134216,1740676981,0
UMTS,452,2,33589,220083919,0,108.197,16.0206,1000,1,1,1730711944,1730711944,0
LTE,452,2,1113,28988457,-1,105.7028,21.0076,1000,7,1,1730762308,1730908442,0
LTE,452,2,1113,28988428,-1,105.7096,21.0092,1000,6,1,1730762370,1730908442,0
LTE,452,5,11226,31975174,-1,105.7127,21.0098,1000,10,1,1730762380,1730908442,0
LTE,452,2,1113,29958924,-1,105.7172,21.0102,1000,9,1,1730762452,1730908442,0
LTE,452,2,1113,29759245,-1,105.7175,21.0105,1000,3,1,1730762486,1730908442,0
LTE,452,5,11153,31774470,-1,105.7194,21.0093,1000,10,1,1730762486,1730908442,0
LTE,452,2,1113,29958923,-1,105.7202,21.0092,1000,2,1,1730762554,1730908442,0
LTE,452,5,11153,31774469,-1,105.7214,21.0044,1000,7,1,1730762776,1730908442,0
LTE,452,2,1113,29201165,-1,105.7248,21.0039,1000,5,1,1730762876,1730908442,0
LTE,452,5,11153,31774468,-1,105.7298,21.0063,1000,23,1,1730762876,1730908443,0
LTE,452,2,1113,29164812,-1,105.7309,21.0051,1000,3,1,1730762976,1730908442,0
GSM,452,5,503,38101,-1,105.7402,21.0098,1000,1,1,1730763263,1730763263,0
UMTS,452,5,1153,8109321,55,105.7472,21.0091,1000,5,1,1730763283,1730908443,0
LTE,452,2,1112,29396491,-1,105.7464,21.0092,1000,4,1,1730763294,1730908443,0
UMTS,452,5,1153,8109320,23,105.7559,21.0075,1000,4,1,1730763386,1730908443,0
LTE,452,2,1112,29184523,-1,105.7608,21.0063,1000,9,1,1730763436,1730908443,0
LTE,452,2,1112,28594187,-1,105.7657,21.005,1000,4,1,1730763486,1730908443,0
UMTS,452,5,1153,8099033,73,105.7678,21.0048,1000,4,1,1730763521,1730908443,0
LTE,452,2,1138,29903627,-1,105.7688,21.0047,1000,1,1,1730763547,1730763547,0
LTE,452,2,11153,31757574,-1,105.7769,21.0027,1000,1,1,1730763631,1730763631,0
LTE,452,2,1138,28725259,-1,105.7894,21.0028,1000,2,1,1730763772,1730908443,0
LTE,452,2,1150,29594895,-1,105.7932,21.0051,1000,8,1,1730763813,1732869783,0
LTE,452,5,11151,31789061,-1,105.8018,21.0125,1015,8,1,1730763990,1730908443,0
LTE,452,2,1150,29594892,-1,105.7958,21.0075,1000,3,1,1730764031,1730908443,0
LTE,452,2,1150,29902604,-1,105.7959,21.0078,1000,1,1,1730764113,1730764113,0
LTE,452,2,1138,28711436,-1,105.7985,21.0094,1000,5,1,1730764135,1732869783,0
LTE,452,2,1138,28711435,-1,105.8,21.0108,1000,5,1,1730764187,1732869783,0
LTE,452,5,11153,31766532,-1,105.802,21.0123,1000,3,1,1730764270,1730908443,0
LTE,452,2,1133,29184012,-1,105.8018,21.012,1000,2,1,1730764270,1730908443,0
LTE,452,2,1133,28198157,-1,105.8022,21.0125,1000,2,1,1730764289,1730908443,0
LTE,452,2,1164,28626957,-1,105.804,21.0145,1000,3,1,1730764343,1732869783,0
LTE,452,2,1164,28222773,-1,105.8038,21.0142,1000,1,1,1730764348,1730764348,0
LTE,452,2,1164,28626995,-1,105.8047,21.0152,1000,3,1,1730764363,1730908443,0
LTE,452,5,11151,31789062,-1,105.8058,21.0161,1000,1,1,1730764382,1730764382,0
LTE,452,2,1164,28222771,-1,105.8066,21.017,1000,3,1,1730764382,1730908443,0
LTE,452,5,11151,31789060,-1,105.807,21.0174,1000,2,1,1730764403,1730908443,0
LTE,452,5,11151,31745797,-1,105.808,21.0185,1000,1,1,1730764424,1730764424,0
LTE,452,2,1164,28224056,-1,105.8077,21.0184,1000,4,1,1730764424,1732869783,0
LTE,452,2,1164,28225847,-1,105.8082,21.0196,1000,3,1,1730764443,1732869783,0
LTE,452,5,11151,31917573,-1,105.8103,21.0227,1000,4,1,1730764443,1730908443,0
LTE,452,2,1164,28225843,-1,105.8093,21.0219,1000,3,1,1730764485,1732869784,0
LTE,452,5,11151,31810820,-1,105.8092,21.0217,1000,1,1,1730764485,1730764485,0
LTE,452,2,1140,28224823,-1,105.8111,21.0242,1000,2,1,1730764545,1730908443,0
LTE,452,2,1140,28225547,-1,105.8113,21.0247,1000,2,1,1730764557,1730908443,0
LTE,452,2,1140,28224780,-1,105.8114,21.0256,1000,2,1,1730764573,1730908443,0
LTE,452,2,1140,28173836,-1,105.812,21.0272,1000,8,1,1730764590,1732869784,0
LTE,452,2,1140,28174349,-1,105.8125,21.0289,1000,3,1,1730764627,1730908443,0
LTE,452,2,11151,31745286,-1,105.8128,21.03,1000,2,1,1730764647,1730908443,0
LTE,452,2,1140,28174347,-1,105.8131,21.0305,1000,4,1,1730764657,1732869784,0
LTE,452,2,1137,28165388,-1,105.8133,21.031,1000,1,1,1730764687,1730764687,0
LTE,452,2,1140,29349643,-1,105.8142,21.0309,1000,8,1,1730764697,1732869784,0
GSM,452,1,20183,52012,-1,106.6777,10.831,1000,6,1,1731100148,1740780181,0
LTE,452,4,38133,207370262,-1,108.4468,13.9993,1646,27,1,1731474917,1731840002,0
LTE,452,4,38133,207370241,-1,108.4646,13.9837,1000,17,1,1731545819,1731572162,0
LTE,452,4,38133,207370249,-1,108.4584,13.9886,1000,11,1,1731549727,1731840002,0
LTE,452,4,38133,207370242,-1,108.4536,13.9918,1000,19,1,1731549757,1731840002,0
LTE,452,4,38133,207370359,-1,108.4556,13.9918,832,25,1,1731795461,1731840002,0
LTE,452,4,38133,207370251,-1,108.4477,13.9979,1000,7,1,1731795641,1731840002,0
LTE,452,4,38133,207370353,-1,108.4529,13.9941,1000,3,1,1731807650,1731840002,0
LTE,452,2,6220,158766604,0,105.7893,10.0362,1000,2,1,1732093288,1732113121,0
LTE,452,4,12984,75261698,-1,105.8297,21.0323,1000,1,1,1732245818,1732245818,0
LTE,452,2,5200,133231628,0,108.1306,16.1875,1000,4,1,1732746335,1732766221,0
LTE,452,4,12972,78975507,-1,105.7932,21.0051,1000,8,1,1732848694,1732869783,0
LTE,452,2,1138,30037260,-1,105.7925,21.0045,1000,2,1,1732848764,1732869783,0
LTE,452,4,12972,77547272,-1,105.7963,21.0078,1000,7,1,1732848805,1732869783,0
LTE,452,2,1150,29594932,-1,105.7959,21.0075,1000,2,1,1732848835,1732869783,0
LTE,452,2,1150,29902644,-1,105.7973,21.0087,1000,3,1,1732848860,1732869783,0
LTE,452,4,12972,77547271,-1,105.7991,21.0101,1000,5,1,1732848885,1732869783,0
LTE,452,2,1138,28711437,-1,105.7986,21.0096,1000,3,1,1732848885,1732869783,0
LTE,452,4,12972,78360321,-1,105.8008,21.0115,1000,2,1,1732848951,1732869783,0
LTE,452,4,12973,2664709,-1,105.8022,21.0128,1000,5,1,1732848980,1732869783,0
LTE,452,2,1133,28198923,-1,105.8018,21.0123,1000,2,1,1732848980,1732869783,0
LTE,452,2,1133,28198197,-1,105.8029,21.0136,1000,5,1,1732848995,1732869783,0
LTE,452,4,12973,79408387,-1,105.8033,21.014,1000,3,1,1732849018,1732869783,0
LTE,452,4,12973,2664705,-1,105.8042,21.0147,1000,2,1,1732849032,1732869783,0
LTE,452,4,12973,74407427,-1,105.805,21.0154,1000,2,1,1732849046,1732869783,0
LTE,452,2,1164,28742925,-1,105.805,21.0154,1000,2,1,1732849046,1732869783,0
LTE,452,4,12973,79635715,-1,105.8064,21.0166,1000,4,1,1732849068,1732869783,0
LTE,452,2,1164,28742924,-1,105.8064,21.0166,1000,4,1,1732849068,1732869783,0
LTE,452,4,12986,79371011,-1,105.8073,21.0177,1000,3,1,1732849080,1732869783,0
UMTS,452,2,12029,78785685,236,105.8072,21.0176,1000,2,1,1732849080,1732869783,0
LTE,452,4,12973,78413825,-1,105.8077,21.0189,1000,4,1,1732849116,1732869783,0
LTE,452,2,1164,28224051,-1,105.8078,21.0192,1000,1,1,1732849143,1732849143,0
LTE,452,2,1164,28226100,-1,105.8079,21.0193,1000,1,1,1732849156,1732849156,0
